conversation_id,customer_tweet_id,customer_message,customer_author,brand_tweet_id,brand_reply
,1727443,"@AmazonHelp @124285 sagt ""Der Empfänger ist nicht zu ermitteln (Name nicht auf Klingel/Briefkasten)."", aber das ist Bullshit, mein Name steht da dran",522415,1727445,"@522415 Wenn das so ist, melde dich bitte bei uns im Kundenservice, gleich über: https://t.co/ohyvGrpvrY Viele Grüße ^TR"
,2845478,"@AmazonHelp Pedí una Pantalla TCL, programaron la entrega para el Martes 21, luego quedaron para el jueves 23, cancelaron mi compra y han echo un relajo para poder resolver mi problema... cuanto más?",145398,2845479,@145398 Entiendo Jero. ¿El producto era vendido por Amazon o por un vendedor tercero? ^DB
,205219,@AmazonHelp two of my packages haven’t even shipped yet,164614,205218,"@164614 Oh no! To confirm, what was the delivery estimate provided on your order confirmation e-mail for the orders? ^MB"
,752358,"Dear @115850, pls include the translator's name next to the author's: ""N Kalyan Raman (Translator)"". Thank you. https://t.co/QqzBhb26MQ",299815,752357,@299815 Kindly connect with our team here: https://t.co/ZuV8lgzhfm we'll do the needful. ^SG
,2434583,"@115850 This is 3rd time I have tried placing an order for a book and again the payment is not accepted😑
I would not mind if its a gift😜",406894,2434582,@406894 Apologies that your payment wasn't successful. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ^RB
,424061,"@AmazonHelp no need of all these things if i dont get my order today,i'l order same from other sites.",202691,424063,"@202691 I get your disappointment, Tushar. We will surely help you out. Request you to fill the form which was provided earlier 1/2 ^NK"
,2965337,"Apparemment @120533 n'aime pas les commentaires négatifs, refus de publier mon commentaire, qui est soft en plus, il faut assumer quand on envoie un article abimé alors que le carton est intact !#lesnerfs",818109,2965336,"@818109 Bonsoir, désolée pour cela, les commentaires doivent concerner l'article en question et son utilisation, pour les soucis de livraison notre SAV se tient à votre disposition, pour plus d'infos : https://t.co/2nMInkeYB7.
^KE"
,1424686,"@115833 #alexa keeps playing Tonight I’m Garth Brooks, not actual Garth Brooks when I ask for “songs by garth brooks” what do I do?",450985,1424684,"@450985 Uh oh! Just a little off there- sorry! Let's try the steps on this page: https://t.co/gT09ME134L 
Let us know if this works! ^BL"
,223907,"@AmazonHelp great feck indean Festival, https://t.co/DgHnZgx5bB",169501,223910,@169501 Pricing and offers are decision of the sellers. The constantly changing marketplace and our efforts to offer 1/2 ^PS
,2667339,@AmazonHelp I have received two packages out of 3. Kindly take action against the agent whose number is mentioned on the message. Some other agent delivered instead of him.,751423,2667338,@751423 Apologies for the trouble with the delivery agent. Could you please confirm if you've reported this to our support team in the link provided earlier?^AR
,513465,"@AmazonHelp Hi, sorry I just checked my emails, I ordered it myself 😂",238169,513467,@238169 Mystery solved! 😎 Let us know if there's anything else we can help with! ^MB
,2291454,"@120533 Bonjour :) J'ai un soucis avec une commande, impossible de contacter le SAV, possible de m'aider par DM ? La bise &lt;3",665518,2291453,"@665518 Bonjour Clémence, je vous invite à initier la conversation par DM. ^SM"
,2075321,"@115850 i do jio 399 pack at 16 oct by amazon pay.until I did not get cash back amount.please help 
My gmail __email__",613754,2075322,@613754 The cashback will be credited within 7 days from the date of recharge. Request you to wait. (1/2)^SQ
,877654,@AmazonHelp TYSM....!??  y couldn't u send me this link first..????  I just did to a live person now... Finally.  After two days of complaining,328346,877656,"@328346 Apologies for this ordeal, Nisha and thank you for the heads up. Appreciate your understanding. ^HD"
,136975,"@AmazonHelp Thanks for wasting my time and linking me to the US support page, i'm in the UK!!",146893,136976,@146893 Apologies you were provided the incorrect link there Adam. You can get in touch here: https://t.co/JzP7hlA23B. ^TI
,62164,"Despite the massive sticker on the box that says: EXPLODES INTO FLAMES IF DAMAGED, the @115821 delivery dude still gave it a good toss. https://t.co/Y0OXVQC3wA",130237,62163,@130237 I'm sorry your package was tossed! I'd like to report this to Amazon Logistics. Please give details: https://t.co/tDraNk7QeZ ^WJ
,1477998,"@AmazonHelp Hi, I’ve got some information I wanna send who do I send it too? I think you have staff that and doing dodgy stuff",463193,1477996,"@463193 Hello. I'm sorry for this experience. Can you tell us more without posting account, personal or order info? ^DO"
,179563,@128308 Does not work and you don't have customer support as well https://t.co/F3QCGd0pxG,357560,1003664,"@357560 Sorry for the trouble, Aastha. We do have support for Fire TV Stick, please reach them here: https://t.co/KGw598bWlt ^JC"
,435730,@AmazonHelp What is the limit of your affirmative action? Why I am suffering? Why don't you punish Dculprit instead of making me more fool @71968,218501,435731,@218501 I understand your concern. Our team is working on it. We'll update. ^SG
,2309107,@AmazonHelp Team. It is already with SM team and CS team thru Facebook. No more forms is being filled here. Pls help resolve asap,669753,2309104,"@669753 In that case, please respond to the email you've received from our (social media) team for further assistance. ^SU"
,316310,"@AmazonHelp sumthing wrong in my account, lost prime membership, no order history, cust service not taking my calls. Manisha Chandnani",191530,316308,@191530 I'm sorry about the hassle. Please drop in your details here: https://t.co/GIJyeYqKE0. We will look into it. ^SB
,1373259,"@117093 Train baggers! Casualties yesterday: bananas, apples, fresh ravioli - jammed in with 12-pk box LaCroix, other heavy cans.",439613,1373257,"@439613 Hello! I'm really sorry that your food came that way. Please call/chat about this, we'd like to help! https://t.co/hApLpMlfHN ^RM"
,580675,Hey @115850 is there a way to get this retuned back? Thanks in advance 🙏 https://t.co/0zf488mMok,256800,580674,@256800 I understand you want to return your order. You can place a return request here: https://t.co/dgreAZQ5qf. Do keep us posted. ^BV
,73518,@115830 do you consider a communal area of a block of flats a safe place to leave a delivery? Especially when I am in the flat all day? Lucky my neighbours are not thieves.,132439,73516,"@132439 I am sorry to hear this, Alan. Is this the first time this ha happened? If not have you raised this with us directly?^SM"
,741624,@AmazonHelp (2/2) delivery guy s contact doesn't get reach. Says number is wrong. What to do now?,297367,741625,@297367 That's unusual. Have you reported this to our support team here: https://t.co/vlvfJr4nN9 ? ^MP
,777224,"@AmazonHelp I have already did, didn't I tell you I am talking to Satish from your team. I am not getting any revert on mails",305548,777225,@305548 Looks like we haven't received your revert. Please write back to the email send by social media team. ^SY
,665179,@AmazonHelp I didn't get any link or mail from your side to reply on that. The form sent by u two days back has been successfully submitted. Have a look,278532,665180,@278532 We have sent you a correspondence. Kindly check the correspondence here: https://t.co/8DAc10S7ww. ^VH
,2488985,@115830 were is my refund for that prime account I never wanted but you still took money from 2 separate accounts for?,640657,2488984,"@640657 Refunds can take 3-5 business days to process. Did you get an e-mail confirming that it was canceled and refunded? If not, we can look into this with you here: https://t.co/qy3J24VGxb ^AF"
,1912666,Grazie @120540 @AmazonHelp @14398 @34901 @117795 come farei senza di voi 🔝🤗 https://t.co/5f0JCLEJeG,569725,1912664,@569725 Pronta per il trekking?☺️ ^CS
,24999,@115821 Deducting $10.99 from my credit card every month. Tried reaching you on your toll-free number but no help.,121405,24997,@121405 I apologize for the trouble! What options were you given when you called in and spoke with us? ^NC
,2744157,@115830 not impressed with my wet book after my package was left outside today. Can I have a dry one please?! https://t.co/JIe2VjMvRB,268430,2744155,"@268430 I'm so sorry your package was left where it could get wet! We'd love to take care of this for you, but we cannot access your account via Twitter. Could you reach out to us via phone or chat to discuss options: https://t.co/JzP7hlA23B? ^AR"
,2883283,"@115830 
Having now reached the date when I had to get in touch “if” my ordered item didn’t arrive.

Finding out from the carrier that you never even sent it

How can I ever trust anything you say ever again?",143744,2883281,"@143744 Hi, sorry to hear about that. It sounds like a missort at warehouse, where the parcel is sent with another carrier than planned. Please contact Customer service for support:  https://t.co/JzP7hlA23B ^AT"
,1144917,Happy Diwali @115850,389465,1144916,"@389465 To you as well, Uday. ^SK"
,2638489,Hi @115830 @115821 I think you need to look at your packaging! #PackagingWaste #OversizePackaging #ExcessivePackaging https://t.co/Xf1iHP1PqO,744644,2638488,@744644 We strive to improve. Your feedback is appreciated! When you get a moment could you please provide the packaging feedback here: https://t.co/hKb0o4WOB0 ^BA
,343929,"@AmazonHelp Exceptionnel, votre SAV qui s'excuse car @132988 ne répond pas vite. C'est rassurant : petit client, gros client même combat",186759,1739891,@186759 Avez-vous eu une réponse concernant le suivi de votre colis de la part de notre SAV ? ^ARC
,1161574,R u serious ?? I hv pointed an error at ur end. Instead of solving u r asking me to do dis n dat. R u govt organization? @115850 https://t.co/hqGJIvbLqK,391786,1161573,"@391786 I did check and you do have this item at Rs 599. However, it is in a different color which is ACU. ^KS"
,1582609,"Amazonでスマホカバー買ったんだけど
11月10日まで届かないとか遅すぎませんかｯ？！",487122,1582608,@487122 恐れ入りますが、ご注文いただいた商品は、注文履歴に記載のお届け予定最終日までに配達いたします。お待ちいただきますようお願いいたします。 EK
